timestamp,price,total_volumes,coin_id
1763186614292,931.51,2518793981.5049653,1
1763190264707,931.74,2472608705.589026,1
1763193725324,934.53,2383509861.4038935,1
1763197302099,931.24,2430456888.059443,1
1763200902830,933.77,2364234069.01455,1
1763204441259,935.85,2377708218.655663,1
1763208120145,928.8,2222287109.3758574,1
1763211716927,933.95,2016552184.5581853,1
1763215306446,936.25,1964349623.2555892,1
1763218849483,935.86,1637050580.058951,1
1763222546591,936.74,1558006089.8826501,1
1763226080274,936.54,1377479008.4940436,1
1763229769602,940.0,1481999380.5599725,1
1763233390912,940.29,1402530512.2378056,1
1763236892558,941.27,1392441301.8858526,1
1763240551067,932.06,1389065752.4562628,1
1763244107221,926.44,1357897787.7079859,1
1763247857643,931.1,1319539897.9837644,1
1763251217553,931.97,1205241688.99158,1
1763254866301,931.53,1288847881.7090154,1
1763258553921,927.13,1273360019.1544464,1
1763262068198,939.07,1200303103.7307165,1
1763265665355,940.29,1263469299.4005928,1
1763269269818,940.2,1228201576.7056086,1
1763272975088,943.66,1247829731.6425529,1
1763276529994,943.45,1268181777.6385424,1
1763280102269,941.9,1245232379.9860685,1
1763283707514,943.63,1170714924.4623473,1
1763287311593,948.16,1191615972.081249,1
1763290901129,946.9,1171327288.6871877,1
1763294486373,931.18,1198388857.381461,1
1763298045926,931.92,1254296082.3118813,1
1763301721160,928.03,1289160948.739792,1
1763305301588,936.07,1327506643.953462,1
1763309195060,922.39,1279037415.9332044,1
1763312586590,915.17,1504321404.0055432,1
1763316172515,917.6,1526639070.2357855,1
1763319664703,915.1,1716785504.3274374,1
1763323277408,919.2,1629533161.287551,1
1763326894506,920.89,1755868195.091485,1
1763330663324,912.9,1765486593.8052306,1
1763334314308,913.11,1828753955.256136,1
1763337736095,928.51,1919661054.375172,1
1763341272927,935.29,2059014812.575676,1
1763344893914,929.11,2075620824.7280161,1
1763348424995,929.18,2106601278.0446799,1
1763352030170,933.82,2148023432.1545753,1
1763355833434,932.48,2182281021.980395,1
1763359308139,933.41,2206268386.31755,1
1763362869838,933.43,2212976390.8523035,1
1763366469905,934.92,2256608327.02933,1
1763370087264,935.01,2323834436.1332674,1
1763373749773,935.67,2364834169.643492,1
1763377284835,933.29,2391056079.2662663,1
1763380878939,932.53,2249694616.065106,1
1763384503509,930.13,2321306218.4412823,1
1763388099681,904.68,2455748489.9263616,1
1763391773895,918.79,2679207857.4669905,1
1763395367069,911.12,2910391788.41165,1
1763398999429,918.26,2901153805.923084,1
1763402538952,908.41,2979512627.1006308,1
1763406021496,910.59,2971899248.3148046,1
1763409724402,896.18,3112039001.633047,1
1763413360016,901.94,3253186443.568099,1
1763416916187,900.25,3289851922.9992948,1
1763420507287,907.41,3318719199.481474,1
1763424096149,906.72,3283503372.7441425,1
1763427665046,913.3,3319978587.332525,1
1763431264852,911.17,3223746286.553957,1
1763434842105,902.34,3423373543.0131793,1
1763438462682,901.11,3648068686.5632415,1
1763442091413,898.84,3738997642.6488557,1
1763445651037,909.87,3878085888.799856,1
1763449334288,904.29,3929262447.1155443,1
1763452859066,909.68,3990643102.4940586,1
1763456524389,914.77,4051354899.4292817,1
1763460174114,920.33,4117392549.063039,1
1763463709389,917.89,4104805022.1897454,1
1763467417639,917.48,4122696860.4687986,1
1763470963022,915.42,4102835421.483183,1
1763474557141,915.71,4046104220.7365675,1
1763478105563,917.36,3791412029.402121,1
1763481693506,925.14,3745126275.6355696,1
1763485309807,936.79,3686666711.810912,1
1763488909449,933.6,3680217914.1128044,1
1763492507879,935.79,3578617362.491434,1
1763496123724,934.34,3421927326.2447143,1
1763499686045,933.6,3237514991.104229,1
1763503332277,928.82,3171143436.502191,1
1763506879536,934.17,3115689271.0809755,1
1763510599242,932.06,3005015188.212742,1
1763514146235,930.54,2951895296.743804,1
1763517656198,933.81,2855242196.7158365,1
1763521310724,939.29,2837470196.6924286,1
1763524908393,931.74,2567545698.391781,1
1763528501426,925.37,2428881383.9482656,1
1763532147816,917.05,2376060646.14077,1
1763535761157,925.0,2287611116.206871,1
1763539285222,930.75,2253703087.3459277,1
1763543022217,925.12,2191611187.4979753,1
1763546581870,922.72,2112657526.0176494,1
1763550115497,922.05,2060856426.8387399,1
1763553694110,920.66,2053911633.5650704,1
1763557234563,924.29,2039282131.6906614,1
1763561015232,916.75,1985529567.7532408,1
1763564510115,917.19,1991471295.8642404,1
1763568060827,893.17,1991011926.341356,1
1763569533000,891.56,2006565299.6109712,1
1762707615912,103808.87,52410306908.25087,2
1762711368849,103590.01,52555635810.59131,2
1762714876940,104475.7,53028750144.2516,2
1762718525980,104763.28,54077753950.61318,2
1762722386051,104592.07,55657192646.211716,2
1762725719886,104492.79,55962380845.37001,2
1762729264032,104752.95,56525460601.08043,2
1762732943187,104709.68,59952468437.71812,2
1762736865239,106437.47,63362642198.45083,2
1762740132187,105795.37,66984278236.42318,2
1762743755889,105830.74,67622582016.69748,2
1762747323602,106063.26,68092901842.491234,2
1762750885394,106137.43,67478531248.31547,2
1762754581064,106051.35,67886548714.16165,2
1762758210999,106182.46,68126186857.793495,2
1762761811580,106389.42,68868571980.69397,2
1762765500036,105994.61,70084675069.77658,2
1762769036164,106322.74,71394022621.04301,2
1762772598938,105974.98,70370543873.62392,2
1762776006325,106217.54,70610744039.34288,2
1762780022250,106010.37,71063113394.78064,2
1762783401198,106433.09,71143430658.33472,2
1762787098142,104886.7,68338290523.532616,2
1762790570379,104817.09,71745441452.17545,2
1762794121622,105081.48,73847518367.34465,2
1762797735835,105761.8,74815104230.88513,2
1762801341423,105749.52,74816002919.9187,2
1762804964867,105980.97,72635844762.1104,2
1762808593589,105832.62,72609784068.60944,2
1762812029216,105365.65,72874879193.80984,2
1762815831676,105962.38,70766898600.1894,2
1762819366589,105951.5,68564010180.83136,2
1762822967092,105802.94,65802011145.42786,2
1762826506713,106407.59,65714924412.15049,2
1762830126201,106562.39,67647779162.258644,2
1762833670970,106421.16,67690270053.139694,2
1762837307895,105704.19,67898040645.39453,2
1762840979112,105368.0,69184753783.03136,2
1762844559550,105125.37,70655387460.58182,2
1762848254784,104817.14,71265361799.50545,2
1762851720639,105069.63,70465707150.8339,2
1762855408050,104979.29,69992907589.63019,2
1762858933305,105093.74,69873186524.09793,2
1762862553137,105259.74,69226453264.143,2
1762866192218,104617.12,71132701546.541,2
1762869796626,104365.67,74239514660.02884,2
1762873261707,104552.35,71759868993.7642,2
1762877012107,103443.41,72437664521.86523,2
1762880457203,103349.98,72258463804.37024,2
1762884082763,103333.9,70370882141.21448,2
1762887728476,103372.68,71621213887.06403,2
1762891229578,103132.13,71640673700.02351,2
1762894920781,102802.45,71610477209.83322,2
1762898512540,102667.41,69483229202.40683,2
1762902108552,103054.47,70943459843.82286,2
1762905791173,103112.21,70852634666.83731,2
1762909358889,102916.57,70551721316.07346,2
1762912895876,103289.25,67884077121.86763,2
1762916535678,103166.96,65349490577.93937,2
1762920141813,103342.08,63188451121.43366,2
1762923736408,103221.38,62345451193.83758,2
1762927256532,103339.04,61206883569.02643,2
1762931211497,103334.61,59893344520.87562,2
1762934541094,103127.8,58474726268.5069,2
1762938089730,104113.89,61199101149.32459,2
1762941793853,104492.38,63218998566.65896,2
1762945314972,104863.67,64580914926.7888,2
1762948920923,104954.51,65597365962.87114,2
1762952531498,105006.08,63762307546.35504,2
1762956152911,105022.76,57726685667.662636,2
1762959759307,104075.71,57105553401.01842,2
1762963370664,102145.95,56493099713.94722,2
1762967000577,101444.68,59558052965.58336,2
1762970536464,101788.23,60166445646.95842,2
1762974142815,101504.32,60659259964.17033,2
1762977639012,101260.94,62238602450.5189,2
1762981314811,101630.51,62435129342.32788,2
1762984961843,101801.96,62690876458.02543,2
1762988510102,101913.39,63311123495.245445,2
1762992067184,101633.69,63477601852.15417,2
1762995609255,101876.29,65597099399.50841,2
1762999281090,101981.87,66648803699.29332,2
1763002927106,102054.4,67212313661.80947,2
1763006614865,102044.49,71044793905.17822,2
1763010140700,102073.42,70956056748.00572,2
1763013696463,103029.51,73592884457.05888,2
1763017258034,103562.66,75051575410.30133,2
1763020907909,103422.5,76066848304.31915,2
1763024454897,103690.15,75414401217.45407,2
1763028142249,102648.56,74160307926.96707,2
1763031774432,102954.65,74197949853.3788,2
1763035276512,103003.95,73866581438.60788,2
1763038968870,103114.56,74230360936.79318,2
1763042648631,102241.51,75801899608.99722,2
1763046164725,102691.14,78464094736.94183,2
1763049669692,101345.79,76077583177.67609,2
1763053272162,100550.22,78093931548.25452,2
1763056965047,99868.93,79890201448.74234,2
1763060501828,98499.59,90601292337.10202,2
1763064202855,98471.7,93339316770.13313,2
1763067850557,98191.19,97276008456.89137,2
1763071316588,98820.13,98090402780.46846,2
1763075067735,99564.32,100642305049.34558,2
1763078557270,99480.31,102195102447.30597,2
1763082127452,98848.8,103713216300.0713,2
1763086025459,99440.0,104823469891.85716,2
1763089312629,99577.62,105209958475.65285,2
1763092911428,99036.19,103504388352.08372,2
1763096569962,97848.91,107609287207.67569,2
1763100121723,97446.64,109540832047.93556,2
1763103751175,96564.42,110920668404.45822,2
1763107361805,97079.07,111885979246.51382,2
1763111006189,97312.9,115329545717.50366,2
1763114866527,96795.18,115009088106.82104,2
1763118122715,96920.29,115382169168.01006,2
1763121756694,95819.69,116764126272.13774,2
1763125428809,95296.61,123356342588.44745,2
1763128926895,95241.06,122610904457.9091,2
1763132871524,96362.59,130022635984.5229,2
1763136129678,96819.65,130207211401.58984,2
1763139889505,96955.42,128063417985.80945,2
1763143420956,95919.93,124971893782.14597,2
1763147031744,94949.48,118795853846.14514,2
1763150637876,95680.16,116688174420.8708,2
1763154146662,94283.32,114842404711.13496,2
1763157678042,94984.55,115558246168.83838,2
1763161381423,95035.7,114989307912.63002,2
1763164972211,94456.39,113198323665.38873,2
1763168546488,95056.92,111154253143.9337,2
1763172257829,95431.29,111257340541.33588,2
1763175743982,96031.13,112635932908.09184,2
1763179415883,96298.38,112627757640.04253,2
1763182894314,96047.49,107629025320.8343,2
1763186466514,96265.25,105770352264.28474,2
1763190271926,95977.5,100791328607.88101,2
1763193747870,96254.51,98404516272.90186,2
1763197341525,95694.22,97777190106.4965,2
1763200894278,95745.88,96826614080.85394,2
1763204554876,95927.02,95482290557.98415,2
1763208113008,95592.62,93028510498.69089,2
1763211626255,95757.82,86471156101.32079,2
1763215419841,96155.1,81793595659.87006,2
1763218957686,96169.9,75010187016.93121,2
1763222460949,96286.04,71149206842.93506,2
1763226083523,96077.59,68518596323.11486,2
1763229665857,96138.69,66982050730.914696,2
1763233431002,95967.57,65455950838.525276,2
1763236893621,95953.59,62654137481.08078,2
1763240560318,95157.12,59628472736.16135,2
1763244107620,95120.47,58095865221.25974,2
1763247744577,95462.1,56929450658.75467,2
1763251279676,95508.31,39062120798.23745,2
1763254914526,95491.49,36754054769.65827,2
1763258445218,95283.11,52462630475.081085,2
1763262097496,95798.17,52352732392.09202,2
1763265676201,95719.7,50559742565.7609,2
1763269293437,95737.47,50250085202.800125,2
1763272913228,95883.93,49993354882.8423,2
1763276551369,95880.54,49550062669.89252,2
1763280167762,95960.56,49191561869.92193,2
1763283722897,96034.67,47315449660.36122,2
1763287313564,96384.15,48141792451.73848,2
1763290971563,96389.55,49304691545.41481,2
1763294473930,95583.82,50807983834.656044,2
1763298140763,95761.65,51489029123.91478,2
1763301721278,95295.38,51148688122.68308,2
1763305316171,95509.26,49942994820.539566,2
1763309180812,94432.59,50206146624.471146,2
1763312617993,94271.53,54985596928.53077,2
1763316188858,94494.05,58081437158.43218,2
1763320029436,94075.75,62624311017.44194,2
1763323338314,93965.58,64007398822.20816,2
1763326896923,94163.53,63983489963.50725,2
1763330528332,93433.67,65484377485.92819,2
1763334152433,93901.72,69295151323.07886,2
1763337736306,94411.33,72645149972.7847,2
1763341295531,95018.71,74478291781.20567,2
1763344897001,94743.72,75663193496.07065,2
1763348474470,94883.09,75262653127.14531,2
1763352070722,95410.21,75683035916.37202,2
1763355671419,95029.56,77292573752.65182,2
1763359252901,95110.35,78111364158.48776,2
1763362908564,95112.64,78553505086.08107,2
1763366471497,95608.14,79680466761.41498,2
1763370049109,95539.04,80128630931.78606,2
1763373676550,95585.38,80065682566.61319,2
1763377296859,95591.41,80213753859.66963,2
1763380901332,95469.75,77792339668.75241,2
1763384514940,95284.35,77989725830.92453,2
1763388117739,93588.8,79255956177.82912,2
1763391747769,94710.62,82409790574.78754,2
1763395295860,94051.61,88240706961.9803,2
1763398997649,94211.88,88466888618.37779,2
1763402475116,92693.12,87029089556.8395,2
1763406082973,92535.85,88095008522.11247,2
1763409726749,91640.15,91201326989.43031,2
1763413311674,91833.22,96114643299.56516,2
1763416923633,91753.35,96538275624.43944,2
1763420559419,92134.04,96173134586.01268,2
1763424094625,92036.73,95794596045.06412,2
1763427655636,92021.63,97030209417.2431,2
1763431330693,91558.86,97835083710.62689,2
1763434899228,91092.77,101246299296.93655,2
1763438507723,90652.61,107135598950.09418,2
1763442093223,89455.5,108998853693.44937,2
1763445954243,90004.1,112890946317.47206,2
1763449358098,89621.24,114213731078.54822,2
1763452916965,90365.88,114814234695.44844,2
1763456504297,91196.77,116995784472.03528,2
1763460172579,91156.08,120517514838.68086,2
1763463671405,91317.66,121489836417.4552,2
1763467333744,91530.58,123558237905.50517,2
1763470896498,91392.18,121181799217.29187,2
1763474472741,91517.7,123242840351.42108,2
1763478080801,91339.44,121800561236.56427,2
1763481766154,92822.48,123929471297.26244,2
1763485314042,93375.37,124605555997.20679,2
1763488912275,93158.16,122936576951.84006,2
1763492512615,93403.71,120622965637.08086,2
1763496119848,92981.44,115413237707.62686,2
1763499670759,92777.62,109429386775.87544,2
1763503383756,92515.37,107059261586.26903,2
1763506917373,93145.76,105075860268.14705,2
1763510504645,92819.76,103837258806.01602,2
1763514066704,92400.18,102497557057.78416,2
1763517635202,92268.61,98823964326.56027,2
1763521269158,92658.36,97467881636.19191,2
1763524913748,91770.49,89776401500.97743,2
1763528583184,91181.02,85820415765.27312,2
1763532167314,90291.88,85684417147.84834,2
1763535648486,90908.6,83691772386.80641,2
1763539287159,91807.78,83023332194.74393,2
1763542818398,91376.6,80227780550.1809,2
1763546584409,91479.71,78037487323.87822,2
1763550031517,91261.52,76614215317.22443,2
1763553670256,91350.22,74933784599.04622,2
1763557385627,91665.73,74567219171.74205,2
1763560819706,91286.76,73138530347.13078,2
1763564476201,91639.43,71491546322.10208,2
1763568188628,90038.01,68855399154.5023,2
1763569553000,89677.32,70578737468.21625,2
1762707748340,0.58,852482077.3975376,3
1762711304304,0.57,852602880.0880039,3
1762715276435,0.58,861348517.8850744,3
1762718506814,0.58,873256584.6856285,3
1762722360650,0.58,889410911.6899589,3
1762725697708,0.58,892389253.109948,3
1762729320443,0.58,892367374.4444846,3
1762732935743,0.58,923546078.196485,3
1762736930086,0.59,959617722.9772679,3
1762740083584,0.58,733447805.0412619,3
1762743740215,0.58,964261556.4367427,3
1762747312347,0.59,962338201.7252783,3
1762750930086,0.59,967429585.2154683,3
1762754491655,0.59,976568957.2511494,3
1762758026188,0.59,981378741.4870738,3
1762761679193,0.59,703071822.0275668,3
1762765504059,0.59,992698940.2950815,3
1762769020950,0.6,777572976.9278556,3
1762772548010,0.6,1043498415.5801305,3
1762776129731,0.6,1055109602.5345452,3
1762779666173,0.59,788268121.4295214,3
1762783393186,0.6,1071512445.7993969,3
1762786891570,0.59,1052887020.5038573,3
1762790491302,0.59,1090897144.4739845,3
1762794077329,0.58,1056133047.1546214,3
1762797729630,0.59,1056785638.2834092,3
1762801277098,0.58,1059233537.8344978,3
1762804927371,0.59,1064035956.2215524,3
1762808596265,0.59,1054026663.5092874,3
1762812097591,0.59,1056701617.8962201,3
1762815796866,0.6,1037704414.5232831,3
1762819370067,0.59,1053800469.0498804,3
1762822901942,0.59,1039809939.2325237,3
1762826485410,0.6,1062754067.6796166,3
1762830072881,0.6,1095861534.0162768,3
1762833672930,0.6,1094397787.065712,3
1762837278711,0.59,1091681773.8841496,3
1762840974078,0.58,1089486790.7747262,3
1762844560381,0.58,1096402947.0755901,3
1762848254078,0.58,850191148.5608617,3
1762851717805,0.58,1096891747.2703254,3
1762855298725,0.58,1077298094.84123,3
1762858920769,0.58,1049989954.8731325,3
1762862485699,0.58,1039237302.8300512,3
1762866158469,0.58,1032268460.2358075,3
1762869675645,0.58,793639988.5271196,3
1762873286794,0.58,1013650229.6954845,3
1762876901996,0.57,996850973.9952708,3
1762880645481,0.57,996925404.0252864,3
1762884098425,0.57,1000829820.8863354,3
1762887680515,0.57,993417603.5754824,3
1762891253202,0.56,1021450963.3514546,3
1762894917734,0.56,1023470493.4882683,3
1762898505633,0.56,1028439239.1552123,3
1762902075460,0.56,1036454089.6047974,3
1762905691254,0.56,1031029185.9420815,3
1762909248857,0.56,1031974654.8067296,3
1762912865167,0.56,1011945631.0771463,3
1762916538511,0.56,989541603.2138559,3
1762920071683,0.56,979425135.0333903,3
1762923649204,0.56,719448735.3099151,3
1762927265472,0.56,964746372.4708524,3
1762931221193,0.56,950919883.0524014,3
1762934538819,0.56,934721319.477757,3
1762938086324,0.56,948542642.4834466,3
1762941774401,0.57,708458635.4340438,3
1762945273254,0.57,951947336.7805656,3
1762948872689,0.57,961840245.564498,3
1762952484238,0.58,966363542.9391857,3
1762956128692,0.58,966226521.4762907,3
1762959712440,0.57,956131861.0468013,3
1762963375424,0.56,965856353.9344767,3
1762966945806,0.55,1004244673.1112577,3
1762970519070,0.55,1024204586.6175259,3
1762974090915,0.55,1034187555.3161293,3
1762977739558,0.54,1003884334.901986,3
1762981370844,0.55,763685742.9802358,3
1762984934552,0.55,985912063.0447773,3
1762988488713,0.55,737192183.6097625,3
1762992083774,0.54,730404055.5185716,3
1762995873510,0.55,961820551.1187402,3
1762999280221,0.55,951332878.6120666,3
1763002932306,0.55,953038481.1894288,3
1763006568189,0.56,975278883.4488838,3
1763010017317,0.56,993298999.76069,3
1763013672340,0.57,994549818.678103,3
1763017228300,0.57,783428972.5590489,3
1763020824988,0.56,1024888098.8716896,3
1763024533301,0.57,1018682840.1771472,3
1763028077562,0.56,1022895576.3531286,3
1763031720466,0.57,1029970314.6636773,3
1763035279383,0.56,796564483.2633423,3
1763038942635,0.57,1016783677.4596372,3
1763042509659,0.56,1026772807.9956238,3
1763046064207,0.56,1067772652.5928419,3
1763049690525,0.55,1036192074.0336918,3
1763053362439,0.54,1001934159.7193995,3
1763056965397,0.53,1007472187.9079812,3
1763060498501,0.52,1048318471.1806271,3
1763064113215,0.52,1083595579.4329448,3
1763067848808,0.52,1133425692.8963475,3
1763071313143,0.52,1151643086.2751098,3
1763075061690,0.53,1193824190.803261,3
1763078466585,0.53,1000366169.1708103,3
1763082067157,0.53,1233108430.6017153,3
1763086000350,0.53,1247073492.1859047,3
1763089299111,0.53,1047670476.4257138,3
1763092827005,0.53,1245047570.1325088,3
1763096492464,0.52,1273945849.4485555,3
1763100122359,0.52,1332339887.4435017,3
1763103701128,0.52,1358309058.5772042,3
1763107264586,0.52,1379002687.844118,3
1763110812642,0.52,1390608967.2908952,3
1763114793617,0.51,1144270173.648834,3
1763118124092,0.52,1157715448.3998008,3
1763121681679,0.51,1433562524.5053303,3
1763125403706,0.51,1239854629.88639,3
1763128976654,0.51,1525155883.6611934,3
1763132806655,0.51,1559598771.9037597,3
1763136124509,0.52,1574693110.324825,3
1763139890176,0.52,1561285598.8365097,3
1763143414119,0.51,1503272359.5199037,3
1763147050052,0.51,1186606585.8781357,3
1763150517250,0.52,1436807422.7908015,3
1763154099572,0.5,1397182527.5952396,3
1763157701246,0.51,1399591584.995452,3
1763161339671,0.5,1383455463.3839958,3
1763164918478,0.5,1397940395.6840236,3
1763168482380,0.5,1387351987.393642,3
1763172285900,0.51,1389070976.2276797,3
1763175679647,0.51,1395474222.203762,3
1763179291992,0.51,1360850030.5671325,3
1763182928887,0.51,1336253864.2319736,3
1763186543369,0.51,1291836244.072693,3
1763190167553,0.51,1306366932.5747683,3
1763193676006,0.51,1284272752.1277032,3
1763197341945,0.5,1303633371.4550788,3
1763200847157,0.5,1287714838.721207,3
1763204556651,0.5,1277170210.1554117,3
1763208119486,0.5,1243195731.4230483,3
1763211723601,0.51,1186581688.8586564,3
1763215316382,0.51,1148591506.2783477,3
1763219128162,0.51,1079032612.4102843,3
1763222546942,0.51,1039845443.291645,3
1763226127652,0.51,1015151995.4273766,3
1763229862221,0.51,1011024374.2500842,3
1763233217535,0.51,1000618344.8585068,3
1763236922998,0.51,982071560.5073872,3
1763240541646,0.5,956911660.9123209,3
1763244033282,0.5,935927865.3335586,3
1763247719699,0.5,931105132.3493824,3
1763251269135,0.5,683217505.0083947,3
1763254912878,0.5,877160824.9704071,3
1763258554180,0.5,877820537.2082536,3
1763262073050,0.5,895845852.2799875,3
1763265810567,0.5,683727460.399292,3
1763269277855,0.5,664532315.1985596,3
1763272869865,0.5,861603681.8241051,3
1763276495221,0.5,822860021.4332603,3
1763280154047,0.5,809391145.7676904,3
1763283677363,0.5,767149326.9662521,3
1763287260616,0.51,762248798.209169,3
1763290961215,0.51,760188748.9334072,3
1763294531825,0.5,788318863.8773998,3
1763298105522,0.5,808327025.867832,3
1763301713480,0.49,629348094.7549814,3
1763305348201,0.5,826420284.3246135,3
1763309192680,0.49,857813855.2898811,3
1763312529146,0.48,923063081.9381078,3
1763316191661,0.48,980104536.4265589,3
1763319856350,0.48,1016785870.4753864,3
1763323268081,0.48,1046167569.7899592,3
1763326894057,0.48,1046536846.6914594,3
1763330508923,0.48,1060836280.9710022,3
1763334086510,0.48,1133293740.9215682,3
1763337695406,0.49,1187911953.360108,3
1763341282735,0.49,1235912536.5064976,3
1763344891237,0.49,1244427283.8071158,3
1763348560902,0.49,1054552333.5814149,3
1763352150793,0.49,1060289714.4081914,3
1763355691521,0.49,1283203760.9043725,3
1763359312490,0.49,1282011158.2429512,3
1763362910462,0.49,1288960909.6681006,3
1763366465787,0.5,1307548533.5683157,3
1763370085068,0.49,1313186140.3882983,3
1763373770214,0.49,1317897755.792312,3
1763377297565,0.49,1323836129.4696872,3
1763380924523,0.49,1308957869.624954,3
1763384515322,0.49,1283879459.6823766,3
1763388173672,0.48,1287985330.898457,3
1763391651993,0.49,1425841549.4978523,3
1763395363737,0.48,1402597083.5317628,3
1763398955200,0.48,1363695755.2952318,3
1763402471783,0.47,1143721201.3335695,3
1763406121255,0.47,1323239423.86886,3
1763409724609,0.46,1345468703.2228875,3
1763413431174,0.46,1396921173.196143,3
1763416981237,0.46,1393623394.3308659,3
1763420558826,0.46,1369552007.9375074,3
1763424096469,0.46,1319806242.5570447,3
1763427732122,0.46,1291042769.7218087,3
1763431333063,0.46,1291118540.2998161,3
1763434892984,0.46,1347055042.0495968,3
1763438472979,0.47,1362861038.6007411,3
1763442136248,0.46,1391322211.122033,3
1763445669262,0.47,1419008460.5066864,3
1763449310233,0.46,1466243147.962014,3
1763452873568,0.46,1452119835.2636852,3
1763456494137,0.47,1479742484.879506,3
1763460167921,0.47,1480283331.9790397,3
1763463720905,0.47,1305152795.4643261,3
1763467314995,0.47,1306241029.650318,3
1763470900448,0.47,1306156830.1793053,3
1763474567219,0.46,1527603364.0419266,3
1763478074936,0.46,1398690423.7413278,3
1763481718800,0.47,1409656606.7452402,3
1763485312095,0.48,1424227462.2310286,3
1763488884399,0.48,1214575130.9371014,3
1763492504700,0.48,1395380700.2451377,3
1763496102716,0.48,1345659263.6548588,3
1763499666222,0.48,1084399879.878707,3
1763503373003,0.47,1263789154.3818126,3
1763506917445,0.48,1052614672.5162077,3
1763510506294,0.47,1243310089.048481,3
1763514105185,0.47,1232094325.866703,3
1763517683932,0.47,1230909067.0394037,3
1763521310827,0.47,1191887574.4891076,3
1763524909332,0.47,1122286858.4740968,3
1763528583481,0.47,1096471749.0741851,3
1763532164023,0.45,1086729370.7831047,3
1763535764076,0.46,1092575257.9819882,3
1763539257326,0.47,1078892031.97684,3
1763542909007,0.47,1065355873.0941497,3
1763546565928,0.47,1044757215.9435738,3
1763550012311,0.47,853626020.955359,3
1763553665935,0.47,1032206552.2489957,3
1763557329061,0.47,1028485235.8567277,3
1763561007626,0.47,1021630505.5924702,3
1763564511155,0.46,1010265773.5607251,3
1763568180235,0.46,1007890684.57383,3
1763569572000,0.45,1004229382.6695248,3
1762707641294,0.18,1438776822.4448845,4
1762711304870,0.18,1385372343.3164349,4
1762715285436,0.18,1394905119.571791,4
1762718483689,0.18,1417602102.2997236,4
1762722389845,0.18,1437154729.9526582,4
1762725658000,0.18,1458068250.409153,4
1762729320670,0.18,1534862377.4154074,4
1762732946291,0.18,1521006933.2410104,4
1762736739220,0.18,1699448120.133071,4
1762740093517,0.18,1762726874.7870688,4
1762743720072,0.18,1776481587.2266471,4
1762747323317,0.18,1777485266.0792053,4
1762750949623,0.18,1752599303.329738,4
1762754423649,0.18,1772812366.106715,4
1762758211135,0.18,1830904729.5891905,4
1762761738367,0.18,1867031441.7515259,4
1762765362779,0.18,1898581322.1500225,4
1762769024532,0.18,1991442591.2012403,4
1762772548136,0.18,2004403475.570129,4
1762776088349,0.18,2012583066.623529,4
1762779996466,0.18,2018187882.5209668,4
1762783401763,0.18,2007822856.5688002,4
1762786908807,0.18,2062255857.1805804,4
1762790477209,0.18,2112587846.1477184,4
1762794120032,0.18,2032438954.8551626,4
1762797727929,0.18,2044456880.646092,4
1762801294310,0.18,2036429123.8860378,4
1762804924526,0.18,2046089916.157647,4
1762808596396,0.18,2024786747.6309009,4
1762812059737,0.18,2026460849.8808033,4
1762815722098,0.18,2159453887.443821,4
1762819340563,0.18,2025159477.96364,4
1762822913954,0.18,1889762212.248532,4
1762826484559,0.18,2097166794.6734085,4
1762830130582,0.18,2072094936.8997748,4
1762833664523,0.18,2082151120.25303,4
1762837293246,0.18,2093897314.6493063,4
1762840967215,0.18,2110334710.7934403,4
1762844603988,0.18,2155282985.556356,4
1762848251841,0.18,2160694640.2146773,4
1762851645192,0.18,2152542774.1184244,4
1762855393234,0.18,2102585517.2715263,4
1762858932668,0.18,2061134406.6744785,4
1762862570314,0.18,2030426976.3207097,4
1762866155083,0.18,2013392421.6096907,4
1762869685144,0.18,2017133538.8603733,4
1762873388344,0.18,1974455122.7785752,4
1762876966319,0.18,1961079435.362071,4
1762880461427,0.18,1958262079.271798,4
1762884075614,0.18,1966884184.6008003,4
1762887678122,0.17,1969487258.9170702,4
1762891233582,0.17,1965141205.5735283,4
1762894914958,0.17,1985726197.929204,4
1762898469584,0.17,1997178622.9157703,4
1762902076382,0.17,1996538547.9996834,4
1762905766780,0.17,1994665220.678145,4
1762909350566,0.17,1986326001.2388773,4
1762912894073,0.17,1839001957.7440639,4
1762916535709,0.17,1785916177.6431506,4
1762920106117,0.17,1738675135.946315,4
1762923683365,0.17,1679058079.1699555,4
1762927266552,0.17,1639091448.608642,4
1762930912323,0.17,1585524905.9940362,4
1762934500691,0.17,1548223248.001301,4
1762938109528,0.17,1604270001.2953386,4
1762941683916,0.17,1630037113.453556,4
1762945221974,0.18,1649858022.575864,4
1762948909222,0.18,1666049892.848372,4
1762952488426,0.18,1665082039.0334754,4
1762956124408,0.18,1641398698.962174,4
1762959609015,0.18,1700025444.5447116,4
1762963227442,0.17,1709373115.8495522,4
1762966900039,0.17,1750982561.3717198,4
1762970519335,0.17,1769002355.0912569,4
1762974101078,0.17,1803667871.4112492,4
1762977657620,0.17,1819243978.1147845,4
1762981326237,0.17,1800995404.8772898,4
1762984935118,0.17,1719093084.2848613,4
1762988491554,0.17,1746144699.1689818,4
1762992047832,0.17,1708032776.587796,4
1762995701632,0.17,1710885837.245864,4
1762999234169,0.17,1728540651.3395321,4
1763002914474,0.17,1701245806.6732352,4
1763006569982,0.17,1840907917.7968085,4
